FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2019-11-17,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1448,ATL,"Atlanta, GA",DAL,"Dallas, TX",1050,1049.0,-1.0,37.0,1126.0,1220.0,4.0,1205,1224.0,19.0,0.0,,0.0,135.0,155.0,114.0,721.0,0.0,0.0,19.0,0.0,0.0
2022-06-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,564,CMH,"Columbus, OH",MCO,"Orlando, FL",500,457.0,-3.0,10.0,507.0,647.0,9.0,710,656.0,-14.0,0.0,,0.0,130.0,119.0,100.0,802.0,,,,,
2021-08-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,567,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",1300,1353.0,53.0,16.0,1409.0,2048.0,7.0,2029,2055.0,26.0,0.0,,0.0,269.0,242.0,219.0,1947.0,0.0,0.0,0.0,0.0,26.0
2022-10-09,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4679,MQT,"Marquette, MI",DTW,"Detroit, MI",1300,1254.0,-6.0,10.0,1304.0,1358.0,10.0,1421,1408.0,-13.0,0.0,,0.0,81.0,74.0,54.0,349.0,,,,,
2022-06-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2281,SDF,"Louisville, KY",ATL,"Atlanta, GA",700,654.0,-6.0,13.0,707.0,802.0,6.0,820,808.0,-12.0,0.0,,0.0,80.0,74.0,55.0,321.0,,,,,
2019-01-24,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5604,PVD,"Providence, RI",DCA,"Washington, DC",840,853.0,13.0,13.0,906.0,1025.0,4.0,1022,1029.0,7.0,0.0,,0.0,102.0,96.0,79.0,356.0,,,,,
2021-11-22,Republic Airline,Republic Airline: YX,YX,20452,3624,ORD,"Chicago, IL",PIT,"Pittsburgh, PA",715,706.0,-9.0,30.0,736.0,936.0,6.0,953,942.0,-11.0,0.0,,0.0,98.0,96.0,60.0,413.0,,,,,
2022-09-24,Horizon Air,Horizon Air: QX,QX,19687,2589,GEG,"Spokane, WA",SFO,"San Francisco, CA",905,908.0,3.0,10.0,918.0,1105.0,4.0,1115,1109.0,-6.0,0.0,,0.0,130.0,121.0,107.0,733.0,,,,,
2021-10-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3287,SJC,"San Jose, CA",LAX,"Los Angeles, CA",1932,2148.0,136.0,13.0,2201.0,2253.0,9.0,2100,2302.0,122.0,0.0,,0.0,88.0,74.0,52.0,308.0,0.0,0.0,0.0,0.0,122.0
2019-07-03,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,696,LAS,"Las Vegas, NV",BWI,"Baltimore, MD",2335,2335.0,0.0,15.0,2350.0,657.0,9.0,711,706.0,-5.0,0.0,,0.0,276.0,271.0,247.0,2106.0,,,,,
2019-03-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2245,DEN,"Denver, CO",SNA,"Santa Ana, CA",1250,1258.0,8.0,10.0,1308.0,1409.0,4.0,1415,1413.0,-2.0,0.0,,0.0,145.0,135.0,121.0,846.0,,,,,
2019-10-24,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5359,BOI,"Boise, ID",SFO,"San Francisco, CA",1426,1419.0,-7.0,11.0,1430.0,1452.0,7.0,1521,1459.0,-22.0,0.0,,0.0,115.0,100.0,82.0,522.0,,,,,
2021-12-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,560,RSW,"Fort Myers, FL",BWI,"Baltimore, MD",910,1218.0,188.0,30.0,1248.0,1446.0,4.0,1130,1450.0,200.0,0.0,,0.0,140.0,152.0,118.0,919.0,0.0,0.0,12.0,0.0,188.0
2022-07-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,176,HOU,"Houston, TX",JAN,"Jackson/Vicksburg, MS",815,815.0,0.0,9.0,824.0,918.0,3.0,930,921.0,-9.0,0.0,,0.0,75.0,66.0,54.0,359.0,,,,,
2023-04-24,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5361,MDT,"Harrisburg, PA",CLT,"Charlotte, NC",1710,1657.0,-13.0,15.0,1712.0,1822.0,11.0,1851,1833.0,-18.0,0.0,,0.0,101.0,96.0,70.0,413.0,,,,,
2021-10-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1020,DTW,"Detroit, MI",MIA,"Miami, FL",600,554.0,-6.0,12.0,606.0,839.0,6.0,901,845.0,-16.0,0.0,,0.0,181.0,171.0,153.0,1145.0,,,,,
2022-12-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3199,DAL,"Dallas, TX",MCI,"Kansas City, MO",1605,,,,,,,1735,,,1.0,A,0.0,90.0,,,461.0,,,,,
2022-05-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,995,STL,"St. Louis, MO",SLC,"Salt Lake City, UT",1655,1647.0,-8.0,11.0,1658.0,1845.0,4.0,1905,1849.0,-16.0,0.0,,0.0,190.0,182.0,167.0,1156.0,,,,,
2019-12-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1719,BUR,"Burbank, CA",OAK,"Oakland, CA",1250,,,,,,,1410,,,1.0,A,0.0,80.0,,,325.0,,,,,
2020-12-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,322,SNA,"Santa Ana, CA",DEN,"Denver, CO",1615,1611.0,-4.0,6.0,1617.0,1906.0,37.0,1930,1943.0,13.0,0.0,,0.0,135.0,152.0,109.0,846.0,,,,,
2022-06-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3776,BUF,"Buffalo, NY",TPA,"Tampa, FL",1045,1155.0,70.0,13.0,1208.0,1414.0,12.0,1320,1426.0,66.0,0.0,,0.0,155.0,151.0,126.0,1053.0,0.0,0.0,64.0,0.0,2.0
2022-09-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1306,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",2135,2137.0,2.0,13.0,2150.0,2246.0,2.0,2300,2248.0,-12.0,0.0,,0.0,85.0,71.0,56.0,356.0,,,,,
2020-03-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3803,TUS,"Tucson, AZ",SLC,"Salt Lake City, UT",1005,1002.0,-3.0,14.0,1016.0,1243.0,6.0,1304,1249.0,-15.0,0.0,,0.0,119.0,107.0,87.0,601.0,,,,,
2022-09-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,203,SEA,"Seattle, WA",SJC,"San Jose, CA",1015,1048.0,33.0,23.0,1111.0,1258.0,5.0,1232,1303.0,31.0,0.0,,0.0,137.0,135.0,107.0,696.0,0.0,0.0,31.0,0.0,0.0
2023-07-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,512,BOS,"Boston, MA",ATL,"Atlanta, GA",1710,1710.0,0.0,24.0,1734.0,1947.0,8.0,2010,1955.0,-15.0,0.0,,0.0,180.0,165.0,133.0,946.0,,,,,
2019-10-07,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,35,PHX,"Phoenix, AZ",HNL,"Honolulu, HI",800,757.0,-3.0,12.0,809.0,1144.0,7.0,1145,1151.0,6.0,0.0,,0.0,405.0,414.0,395.0,2917.0,,,,,
2022-09-28,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5737,YUM,"Yuma, AZ",PHX,"Phoenix, AZ",1339,1328.0,-11.0,16.0,1344.0,1414.0,4.0,1436,1418.0,-18.0,0.0,,0.0,57.0,50.0,30.0,160.0,,,,,
2021-07-30,Envoy Air,Envoy Air: MQ,MQ,20398,4005,AZO,"Kalamazoo, MI",ORD,"Chicago, IL",1041,1036.0,-5.0,14.0,1050.0,1024.0,12.0,1050,1036.0,-14.0,0.0,,0.0,69.0,60.0,34.0,122.0,,,,,
2022-06-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,7,DFW,"Dallas/Fort Worth, TX",OGG,"Kahului, HI",925,915.0,-10.0,23.0,938.0,1158.0,5.0,1215,1203.0,-12.0,0.0,,0.0,470.0,468.0,440.0,3711.0,,,,,
2020-01-11,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3582,SBA,"Santa Barbara, CA",SLC,"Salt Lake City, UT",1324,1323.0,-1.0,7.0,1330.0,1606.0,7.0,1620,1613.0,-7.0,0.0,,0.0,116.0,110.0,96.0,615.0,,,,,
2021-12-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3310,BOI,"Boise, ID",SAN,"San Diego, CA",745,745.0,0.0,32.0,817.0,915.0,6.0,907,921.0,14.0,0.0,,0.0,142.0,156.0,118.0,749.0,,,,,
2022-08-26,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2661,SFO,"San Francisco, CA",PHL,"Philadelphia, PA",1325,1322.0,-3.0,11.0,1333.0,2125.0,6.0,2152,2131.0,-21.0,0.0,,0.0,327.0,309.0,292.0,2521.0,,,,,
2021-04-25,Envoy Air,Envoy Air: MQ,MQ,20398,4128,DFW,"Dallas/Fort Worth, TX",MOB,"Mobile, AL",1505,1459.0,-6.0,19.0,1518.0,1630.0,5.0,1647,1635.0,-12.0,0.0,,0.0,102.0,96.0,72.0,539.0,,,,,
2020-04-14,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3572,SEA,"Seattle, WA",RDM,"Bend/Redmond, OR",1517,,,,,,,1622,,,1.0,D,0.0,65.0,,,228.0,,,,,
2023-08-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,815,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",1030,1028.0,-2.0,13.0,1041.0,1121.0,14.0,1145,1135.0,-10.0,0.0,,0.0,135.0,127.0,100.0,731.0,,,,,
2020-12-31,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,754,SEA,"Seattle, WA",RDU,"Raleigh/Durham, NC",800,754.0,-6.0,32.0,826.0,1550.0,3.0,1602,1553.0,-9.0,0.0,,0.0,302.0,299.0,264.0,2354.0,,,,,
2021-12-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1721,SLC,"Salt Lake City, UT",BWI,"Baltimore, MD",1320,1344.0,24.0,9.0,1353.0,1909.0,4.0,1920,1913.0,-7.0,0.0,,0.0,240.0,209.0,196.0,1865.0,,,,,
2020-12-21,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5521,EUG,"Eugene, OR",DEN,"Denver, CO",915,912.0,-3.0,19.0,931.0,1245.0,5.0,1259,1250.0,-9.0,0.0,,0.0,164.0,158.0,134.0,996.0,,,,,
2020-01-16,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2493,ATL,"Atlanta, GA",BDL,"Hartford, CT",2142,2141.0,-1.0,14.0,2155.0,2346.0,4.0,2357,2350.0,-7.0,0.0,,0.0,135.0,129.0,111.0,859.0,,,,,
2022-06-13,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2835,DEN,"Denver, CO",SLC,"Salt Lake City, UT",1204,1201.0,-3.0,11.0,1212.0,1314.0,4.0,1332,1318.0,-14.0,0.0,,0.0,88.0,77.0,62.0,391.0,,,,,
2022-02-14,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5207,CLT,"Charlotte, NC",CRW,"Charleston/Dunbar, WV",1621,1619.0,-2.0,19.0,1638.0,1723.0,3.0,1734,1726.0,-8.0,0.0,,0.0,73.0,67.0,45.0,221.0,,,,,
2020-08-07,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1949,BWI,"Baltimore, MD",ISP,"Islip, NY",1220,1216.0,-4.0,10.0,1226.0,1310.0,4.0,1325,1314.0,-11.0,0.0,,0.0,65.0,58.0,44.0,220.0,,,,,
2021-02-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2293,BWI,"Baltimore, MD",PVD,"Providence, RI",1115,1133.0,18.0,29.0,1202.0,1246.0,5.0,1230,1251.0,21.0,0.0,,0.0,75.0,78.0,44.0,327.0,0.0,18.0,3.0,0.0,0.0
2019-12-21,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2381,ORD,"Chicago, IL",SAN,"San Diego, CA",1300,1256.0,-4.0,16.0,1312.0,1449.0,3.0,1526,1452.0,-34.0,0.0,,0.0,266.0,236.0,217.0,1723.0,,,,,
2020-03-11,Envoy Air,Envoy Air: MQ,MQ,20398,4019,LEX,"Lexington, KY",ORD,"Chicago, IL",815,809.0,-6.0,16.0,825.0,825.0,11.0,901,836.0,-25.0,0.0,,0.0,106.0,87.0,60.0,323.0,,,,,
2020-12-02,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,64,PSG,"Petersburg, AK",WRG,"Wrangell, AK",1455,1507.0,12.0,13.0,1520.0,1531.0,4.0,1518,1535.0,17.0,0.0,,0.0,23.0,28.0,11.0,31.0,0.0,0.0,5.0,0.0,12.0
2019-06-27,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,436,AUS,"Austin, TX",ORD,"Chicago, IL",903,856.0,-7.0,13.0,909.0,1118.0,8.0,1143,1126.0,-17.0,0.0,,0.0,160.0,150.0,129.0,977.0,,,,,
2023-01-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,603,KOA,"Kona, HI",OAK,"Oakland, CA",1035,1030.0,-5.0,11.0,1041.0,1705.0,5.0,1745,1710.0,-35.0,0.0,,0.0,310.0,280.0,264.0,2378.0,,,,,
2019-06-09,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5131,CHS,"Charleston, SC",CLT,"Charlotte, NC",910,907.0,-3.0,18.0,925.0,1010.0,18.0,1030,1028.0,-2.0,0.0,,0.0,80.0,81.0,45.0,168.0,,,,,
2019-11-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1826,CLT,"Charlotte, NC",SYR,"Syracuse, NY",919,916.0,-3.0,15.0,931.0,1104.0,4.0,1109,1108.0,-1.0,0.0,,0.0,110.0,112.0,93.0,603.0,,,,,
2023-04-18,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2581,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",1100,1057.0,-3.0,19.0,1116.0,1208.0,8.0,1245,1216.0,-29.0,0.0,,0.0,105.0,79.0,52.0,337.0,,,,,
2022-03-03,Horizon Air,Horizon Air: QX,QX,19687,2019,PDX,"Portland, OR",SEA,"Seattle, WA",515,512.0,-3.0,11.0,523.0,555.0,8.0,609,603.0,-6.0,0.0,,0.0,54.0,51.0,32.0,129.0,,,,,
2019-07-17,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1197,SFO,"San Francisco, CA",MSY,"New Orleans, LA",2247,2244.0,-3.0,29.0,2313.0,502.0,3.0,514,505.0,-9.0,0.0,,0.0,267.0,261.0,229.0,1911.0,,,,,
2021-01-11,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,324,PHL,"Philadelphia, PA",ORD,"Chicago, IL",1520,1513.0,-7.0,20.0,1533.0,1620.0,10.0,1700,1630.0,-30.0,0.0,,0.0,160.0,137.0,107.0,678.0,,,,,
2020-08-11,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4773,SBN,"South Bend, IN",ATL,"Atlanta, GA",1337,1333.0,-4.0,17.0,1350.0,1519.0,7.0,1534,1526.0,-8.0,0.0,,0.0,117.0,113.0,89.0,566.0,,,,,
2022-07-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2500,LAS,"Las Vegas, NV",SAT,"San Antonio, TX",2055,2154.0,59.0,10.0,2204.0,223.0,3.0,130,226.0,56.0,0.0,,0.0,155.0,152.0,139.0,1069.0,56.0,0.0,0.0,0.0,0.0
2021-02-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,2985,ORD,"Chicago, IL",SLC,"Salt Lake City, UT",1905,1906.0,1.0,37.0,1943.0,2154.0,9.0,2208,2203.0,-5.0,0.0,,0.0,243.0,237.0,191.0,1250.0,,,,,
2021-01-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,371,RSW,"Fort Myers, FL",HOU,"Houston, TX",1135,1130.0,-5.0,14.0,1144.0,1259.0,7.0,1310,1306.0,-4.0,0.0,,0.0,155.0,156.0,135.0,853.0,,,,,
2019-01-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2456,JFK,"New York, NY",MIA,"Miami, FL",1929,2031.0,62.0,35.0,2106.0,2330.0,4.0,2256,2334.0,38.0,0.0,,0.0,207.0,183.0,144.0,1089.0,21.0,0.0,0.0,0.0,17.0
2022-05-27,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1666,SFO,"San Francisco, CA",EWR,"Newark, NJ",2355,12.0,17.0,14.0,26.0,809.0,16.0,819,825.0,6.0,0.0,,0.0,324.0,313.0,283.0,2565.0,,,,,
2021-11-24,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2022,SJU,"San Juan, PR",IAD,"Washington, DC",830,835.0,5.0,12.0,847.0,1113.0,5.0,1127,1118.0,-9.0,0.0,,0.0,237.0,223.0,206.0,1571.0,,,,,
2021-10-09,Allegiant Air,Allegiant Air: G4,G4,20368,96,LAS,"Las Vegas, NV",RNO,"Reno, NV",1654,1728.0,34.0,20.0,1748.0,1845.0,7.0,1815,1852.0,37.0,0.0,,0.0,81.0,84.0,57.0,345.0,34.0,0.0,3.0,0.0,0.0
2022-10-21,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2672,SEA,"Seattle, WA",DEN,"Denver, CO",500,503.0,3.0,14.0,517.0,822.0,6.0,844,828.0,-16.0,0.0,,0.0,164.0,145.0,125.0,1024.0,,,,,
2023-06-17,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4984,PHX,"Phoenix, AZ",TUS,"Tucson, AZ",831,826.0,-5.0,26.0,852.0,916.0,6.0,934,922.0,-12.0,0.0,,0.0,63.0,56.0,24.0,110.0,,,,,
2022-11-03,Envoy Air,Envoy Air: MQ,MQ,20398,3719,CMH,"Columbus, OH",ORD,"Chicago, IL",1146,1230.0,44.0,15.0,1245.0,1238.0,8.0,1211,1246.0,35.0,0.0,,0.0,85.0,76.0,53.0,296.0,35.0,0.0,0.0,0.0,0.0
2019-10-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1949,SNA,"Santa Ana, CA",SLC,"Salt Lake City, UT",1020,1023.0,3.0,10.0,1033.0,1304.0,3.0,1309,1307.0,-2.0,0.0,,0.0,109.0,104.0,91.0,588.0,,,,,
2022-08-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,419,SJU,"San Juan, PR",MCO,"Orlando, FL",1605,1601.0,-4.0,15.0,1616.0,1847.0,6.0,1905,1853.0,-12.0,0.0,,0.0,180.0,172.0,151.0,1189.0,,,,,
2022-03-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1223,ATL,"Atlanta, GA",GSO,"Greensboro/High Point, NC",2300,2255.0,-5.0,13.0,2308.0,2400.0,3.0,13,3.0,-10.0,0.0,,0.0,73.0,68.0,52.0,306.0,,,,,
2021-07-29,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,534,MCO,"Orlando, FL",CLE,"Cleveland, OH",1254,1251.0,-3.0,22.0,1313.0,1513.0,15.0,1515,1528.0,13.0,0.0,,0.0,141.0,157.0,120.0,895.0,,,,,
2022-08-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,69,SEA,"Seattle, WA",KTN,"Ketchikan, AK",1834,1820.0,-14.0,19.0,1839.0,1917.0,3.0,1939,1920.0,-19.0,0.0,,0.0,125.0,120.0,98.0,680.0,,,,,
2022-02-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1693,PWM,"Portland, ME",ATL,"Atlanta, GA",640,635.0,-5.0,12.0,647.0,924.0,6.0,955,930.0,-25.0,0.0,,0.0,195.0,175.0,157.0,1027.0,,,,,
2022-12-01,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1900,COS,"Colorado Springs, CO",DEN,"Denver, CO",600,557.0,-3.0,17.0,614.0,640.0,9.0,656,649.0,-7.0,0.0,,0.0,56.0,52.0,26.0,73.0,,,,,
2022-09-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1388,PHX,"Phoenix, AZ",JFK,"New York, NY",1446,1447.0,1.0,17.0,1504.0,2221.0,6.0,2235,2227.0,-8.0,0.0,,0.0,289.0,280.0,257.0,2153.0,,,,,
2021-01-13,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3805,DTW,"Detroit, MI",MSN,"Madison, WI",1555,1552.0,-3.0,15.0,1607.0,1557.0,3.0,1627,1600.0,-27.0,0.0,,0.0,92.0,68.0,50.0,311.0,,,,,
2023-08-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2379,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1535,1550.0,15.0,11.0,1601.0,1649.0,4.0,1650,1653.0,3.0,0.0,,0.0,75.0,63.0,48.0,258.0,,,,,
2023-06-30,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,641,TUS,"Tucson, AZ",SEA,"Seattle, WA",1200,1159.0,-1.0,15.0,1214.0,1455.0,13.0,1510,1508.0,-2.0,0.0,,0.0,190.0,189.0,161.0,1216.0,,,,,
2021-09-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2330,DEN,"Denver, CO",PDX,"Portland, OR",2155,2158.0,3.0,10.0,2208.0,2324.0,3.0,2340,2327.0,-13.0,0.0,,0.0,165.0,149.0,136.0,991.0,,,,,
2023-03-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2237,COS,"Colorado Springs, CO",PHX,"Phoenix, AZ",1605,1604.0,-1.0,18.0,1622.0,1653.0,5.0,1655,1658.0,3.0,0.0,,0.0,110.0,114.0,91.0,551.0,,,,,
2019-06-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,657,ORD,"Chicago, IL",BWI,"Baltimore, MD",1145,1144.0,-1.0,12.0,1156.0,1414.0,10.0,1433,1424.0,-9.0,0.0,,0.0,108.0,100.0,78.0,621.0,,,,,
2022-04-01,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1639,ATL,"Atlanta, GA",MEM,"Memphis, TN",1816,1819.0,3.0,11.0,1830.0,1828.0,6.0,1831,1834.0,3.0,0.0,,0.0,75.0,75.0,58.0,332.0,,,,,
2020-12-04,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4975,LEX,"Lexington, KY",ATL,"Atlanta, GA",1413,1408.0,-5.0,7.0,1415.0,1527.0,9.0,1545,1536.0,-9.0,0.0,,0.0,92.0,88.0,72.0,304.0,,,,,
2019-03-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1725,SFO,"San Francisco, CA",OGG,"Kahului, HI",901,900.0,-1.0,18.0,918.0,1229.0,3.0,1239,1232.0,-7.0,0.0,,0.0,338.0,332.0,311.0,2338.0,,,,,
2021-05-11,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,650,PHX,"Phoenix, AZ",LAX,"Los Angeles, CA",1705,,,,,,,1840,,,1.0,B,0.0,95.0,,,370.0,,,,,
2019-11-01,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3506,SUN,"Sun Valley/Hailey/Ketchum, ID",SLC,"Salt Lake City, UT",1525,1520.0,-5.0,22.0,1542.0,1619.0,6.0,1628,1625.0,-3.0,0.0,,0.0,63.0,65.0,37.0,222.0,,,,,
2021-04-12,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,375,MCO,"Orlando, FL",ACY,"Atlantic City, NJ",1740,1935.0,115.0,16.0,1951.0,2150.0,4.0,1952,2154.0,122.0,0.0,,0.0,132.0,139.0,119.0,852.0,115.0,0.0,7.0,0.0,0.0
2019-11-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2674,MIA,"Miami, FL",SAN,"San Diego, CA",2025,2037.0,12.0,19.0,2056.0,2302.0,6.0,2301,2308.0,7.0,0.0,,0.0,336.0,331.0,306.0,2267.0,,,,,
2020-09-07,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,571,DEN,"Denver, CO",SLC,"Salt Lake City, UT",1009,1000.0,-9.0,9.0,1009.0,1110.0,5.0,1141,1115.0,-26.0,0.0,,0.0,92.0,75.0,61.0,391.0,,,,,
2023-06-03,Allegiant Air,Allegiant Air: G4,G4,20368,3002,SYR,"Syracuse, NY",SRQ,"Sarasota/Bradenton, FL",1936,1932.0,-4.0,10.0,1942.0,2216.0,7.0,2222,2223.0,1.0,0.0,,0.0,166.0,171.0,154.0,1142.0,,,,,
2023-07-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1719,AUS,"Austin, TX",BNA,"Nashville, TN",2100,2051.0,-9.0,8.0,2059.0,2236.0,6.0,2305,2242.0,-23.0,0.0,,0.0,125.0,111.0,97.0,756.0,,,,,
2019-02-22,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1174,SFO,"San Francisco, CA",EWR,"Newark, NJ",710,719.0,9.0,17.0,736.0,1522.0,12.0,1525,1534.0,9.0,0.0,,0.0,315.0,315.0,286.0,2565.0,,,,,
2022-01-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3562,LAX,"Los Angeles, CA",PHX,"Phoenix, AZ",1705,1704.0,-1.0,12.0,1716.0,1919.0,5.0,1929,1924.0,-5.0,0.0,,0.0,84.0,80.0,63.0,370.0,,,,,
2019-04-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2050,MSY,"New Orleans, LA",DEN,"Denver, CO",1440,1438.0,-2.0,12.0,1450.0,1615.0,7.0,1630,1622.0,-8.0,0.0,,0.0,170.0,164.0,145.0,1062.0,,,,,
2023-08-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,365,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",2050,2043.0,-7.0,17.0,2100.0,2141.0,9.0,2204,2150.0,-14.0,0.0,,0.0,74.0,67.0,41.0,255.0,,,,,
2019-11-16,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3671,ALB,"Albany, NY",MDW,"Chicago, IL",1440,1438.0,-2.0,8.0,1446.0,1532.0,3.0,1605,1535.0,-30.0,0.0,,0.0,145.0,117.0,106.0,717.0,,,,,
2020-03-25,Envoy Air,Envoy Air: MQ,MQ,20398,3329,ORD,"Chicago, IL",CMH,"Columbus, OH",2204,2154.0,-10.0,14.0,2208.0,3.0,7.0,20,10.0,-10.0,0.0,,0.0,76.0,76.0,55.0,296.0,,,,,
